source,policy_text,domain,stakeholders,agree_pct,neutral_pct,disagree_pct,support_score,consensus_score,word_count,year,is_privacy,is_employment,is_economic,is_legal,is_tech,is_social,description,policy_type,country,policy_density_context,economic_pressure_context,education_readiness_context,support_bucket,domain_encoded,stakeholder_encoded,estimated_support_bucket,support_probability
OECD,SAUDI DATA AND AI AUTHORITY,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,5,2019.0,1,0,0,0,1,0,"The Saudi Data and Artificial Intelligence Authority (SDAIA) was established in 2019 as the owner of Saudi Arabia’s national and artificial intelligence agenda, mandated with unlocking the value of data and AI to elevate Saudi Arabia as a pioneering nation among the elite league of data-driven economies. Addressing data, innovation and capability-building, SDAIA serves to foster the digital ecosystem while also supporting the suite of values-based G20 AI Principles.",Unknown,Saudi Arabia,0.09741969457609267,0.6,0.5,,4,1,Medium,0.5675
OECD,SAUDI DATA AND AI AUTHORITY,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,5,2019.0,1,0,0,0,1,0,"The Saudi Data and Artificial Intelligence Authority (SDAIA) was established in 2019 as the owner of Saudi Arabia’s national and artificial intelligence agenda, mandated with unlocking the value of data and AI to elevate Saudi Arabia as a pioneering nation among the elite league of data-driven economies. Addressing data, innovation and capability-building, SDAIA serves to foster the digital ecosystem while also supporting the suite of values-based G20 AI Principles.",Unknown,Saudi Arabia,0.09741969457609267,0.6,0.5,,4,1,Medium,0.5675
OECD,SAUDI DATA AND AI AUTHORITY,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,5,2019.0,1,0,0,0,1,0,"The Saudi Data and Artificial Intelligence Authority (SDAIA) was established in 2019 as the owner of Saudi Arabia’s national and artificial intelligence agenda, mandated with unlocking the value of data and AI to elevate Saudi Arabia as a pioneering nation among the elite league of data-driven economies. Addressing data, innovation and capability-building, SDAIA serves to foster the digital ecosystem while also supporting the suite of values-based G20 AI Principles.",Unknown,Saudi Arabia,0.09741969457609267,0.6,0.5,,4,1,Medium,0.5675
OECD,VISION 2030 PROGRAM,Other,"Business, General Public, Government",0.0,0.0,0.0,0.0,0.0,3,2019.0,1,0,0,1,1,1,"It delivers an economic reform plan to stimulate new industries and diversify the economy, facilitate public-private business models and, ultimately, reduce the country’s dependence on oil revenues. Vision 2030 views digital transformation as a key means to develop the economy by leveraging data, AI and industrial automation. Priority sectors, including for the launch of innovation centres, include healthcare, government services, sustainable energy and water, manufacturing, and mobility and tra",Unknown,Saudi Arabia,0.5418641390205371,0.5,0.5,,3,-1,High,0.7626666666666666
OECD,APPLIED TECHNOLOGY CENTRES FOR URBAN EFFICIENCY,Legal/Governance,General Public,0.0,0.0,0.0,0.0,0.0,6,2019.0,0,0,0,1,1,0,"Evidence-based assessment, simulation and demonstration centre for technologies applied to greater efficiency in urban dynamics.",Unknown,Brazil,0.07424960505529225,0.5,0.55,,2,1,High,0.5161666666666667
OECD,APPLIED TECHNOLOGY CENTRES FOR URBAN EFFICIENCY,Legal/Governance,General Public,0.0,0.0,0.0,0.0,0.0,6,2019.0,0,0,0,1,1,0,"Evidence-based assessment, simulation and demonstration centre for technologies applied to greater efficiency in urban dynamics.",Unknown,Brazil,0.07424960505529225,0.5,0.55,,2,1,High,0.5161666666666667
OECD,12TH NATIONAL ECONOMIC AND SOCIAL DEVELOPMENT PLAN,Other,General Public,0.0,0.0,0.0,0.0,0.0,7,2017.0,0,0,0,0,1,0,"The 12th NESDP aims to develop Science, Technology, Research, and Innovation to enhance the nations economy and quality of life for its people.",Unknown,Thailand,0.5418641390205371,0.5,0.5,,3,1,Medium,0.6531666666666667
OECD,ACTION PLAN AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,1,1,0,The Flemish Region of Belgium launched an action plan on artificial intelligence (AI).,Unknown,Belgium,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,ACTION PLAN AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,1,1,0,The Flemish Region of Belgium launched an action plan on artificial intelligence (AI).,Unknown,Belgium,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,ACTION PLAN AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,1,1,0,The Flemish Region of Belgium launched an action plan on artificial intelligence (AI).,Unknown,Belgium,0.5418641390205371,0.5,0.5,,3,1,High,0.7211666666666666
OECD,NATIONAL ETHICS COMMITTEE OF SCIENCE AND TECHNOLOGY,Technology,General Public,0.0,0.0,0.0,0.0,0.0,7,2017.0,0,0,0,0,1,0,The National Ethics Committee of Science and Technology was established to encourage the advancement of ethical science and technology for sustainable development.,Unknown,Thailand,0.09320695102685624,0.7,0.8,,5,1,Medium,0.79
OECD,NATIONAL ETHICS COMMITTEE OF SCIENCE AND TECHNOLOGY,Technology,General Public,0.0,0.0,0.0,0.0,0.0,7,2017.0,0,0,0,0,1,0,The National Ethics Committee of Science and Technology was established to encourage the advancement of ethical science and technology for sustainable development.,Unknown,Thailand,0.09320695102685624,0.7,0.8,,5,1,Medium,0.79
OECD,BANGKOK STATEMENT ON THE ETHICS OF SCIENCE AND TECHNOLOGY AND SUSTAINABLE DEVELOPMENT,Legal/Governance,Government,0.0,0.0,0.0,0.0,0.0,12,2019.0,0,0,0,1,1,1,"The Statement was developed by participants of the Conference on the Ethics of Science and Technology and Sustainable Development held on 6 July 2019 in Bangkok, Thailand. It seeks to encourage regional economic communities, governments, academic institutions and professional associations, the private sector, civil society, and international organizations - especially UNESCO - to adhere to ethics of science and technology and sustainable development.",Unknown,Thailand,0.07424960505529225,0.5,0.55,,2,2,Medium,0.6233333333333334
OECD,TUBITAKs RDI SUPPORT IN AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,5,2012.0,0,0,0,0,1,0,"TUBITAK has been publishing calls for project proposals on AI within its mission oriented support programmes since 2012, as well as in the scope of bottom up programs.",Unknown,Türkiye,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7606666666666668
OECD,FOCUS GROUP ON AI - ASSEMBLY OF TURKISH SCIENTIST ABROAD,Other,General Public,0.0,0.0,0.0,0.0,0.0,10,2019.0,0,1,0,0,1,0,"The Assembly plays an important role in bringing together the members of the Turkish science diaspora and the researchers working in Turkey, the event included a foresight study on AI in 2019.",Unknown,Türkiye,0.5418641390205371,0.5,0.5,,3,1,High,0.627
OECD,CLOUD COMPUTING AND BIG DATA RESEARCH LABORATORY,Privacy,Labor,0.0,0.0,0.0,0.0,0.0,7,2013.0,1,0,0,0,1,0,"The cloud computing and Big Data Research Laboratory - B3LAB, an affiliate of TUBITAK BILGEM - Institute of Information Technologies, is the research and development (R&D) laboratory in charge of cloud, big data and AI pillars of RDI ecosystem in Turkey.",Unknown,Türkiye,0.09741969457609267,0.6,0.5,,4,-1,Medium,0.5375
OECD,LAW ON PROTECTION OF PERSONAL DATA,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,6,2016.0,1,0,0,1,0,0,The Law on the Protection of Personal Data No. 6698 was published in the Official Gazette on 7 April 2016. The Turkish Data Protection Authority was established under the same Law in Ankara.,Unknown,Türkiye,0.09741969457609267,0.6,0.5,,4,1,High,0.4978333333333334
OECD,PRIORITY AREAS AND UPCOMING TECHNOLOGY ROADMAP IN AI,Technology,General Public,0.0,0.0,0.0,0.0,0.0,8,2019.0,0,0,0,0,1,1,"TÜBİTAK provides R&D support for various sub-areas and sectoral implementation of AI in various sectors such as ICT, health, automotive for many years now. TUBİTAK will develop a technology roadmap in the field of AI within the upcoming period.",Unknown,Türkiye,0.09320695102685624,0.7,0.8,,5,1,Medium,0.79
OECD,DATA PROTECTION AUTHORITY,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,3,2018.0,1,0,0,1,1,0,The Act No. 90/2018 on Data Protection and the Processing of Personal Data (the ‘DPA’) implements the GDPR in Iceland. The law contains derogations and exemptions from the position under the GDPR in certain permitted areas.,Unknown,Iceland,0.09741969457609267,0.6,0.5,,4,1,High,0.8146666666666665
OECD,ETHICS GUIDELINES FOR AI,Other,General Public,0.0,0.0,0.0,0.0,0.0,4,2021.0,0,0,0,0,1,1,Thailand’s Ministry of Digital Economy and Society (DES) has drafted the country’s first AI ethics guidelines and approved by cabinet on February 2021.,Unknown,Thailand,0.5418641390205371,0.5,0.5,,3,1,Medium,0.7206666666666668
OECD,FINLAND'S FIT FOR DIGITAL PROGRAM,Other,Business,0.0,0.0,0.0,0.0,0.0,5,2019.0,0,0,0,0,0,0,Finland Fit for Digital Program is an initiative to bring together the national efforts on promoting the digitalization of business.,Unknown,Finland,0.5418641390205371,0.5,0.5,,3,0,Medium,0.7144999999999999
OECD,"CONSENSUS STUDY ON THE ETHICAL, LEGAL, AND SOCIAL IMPLICATIONS OF GENETICS AND GENOMICS IN SOUTH AFRICA",Other,General Public,0.0,0.0,0.0,0.0,0.0,16,2016.0,0,1,0,0,0,1,"Academy of Science of South Africa (ASSAf) undertook a consensus study on the ethical, legal and social implications of genetics and genomics work, as they relate to research, health service provision and forensic applications (medical and legal) in South Africa.",Unknown,South Africa,0.5418641390205371,0.5,0.5,,3,1,Medium,0.4215
OECD,MEDICAL RESEARCH FUTURE FUND,Economic,Government,0.0,0.0,0.0,0.0,0.0,4,2016.0,0,0,1,0,0,1,The Australian Government provides funding for research through the Medical Research Future Fund (MRFF) and the National Health and Medical Research Council (NHMRC).,Unknown,Australia,0.04265402843601896,0.85,0.75,,0,2,Medium,0.8366666666666666
OECD,MEDICAL RESEARCH FUTURE FUND,Economic,Government,0.0,0.0,0.0,0.0,0.0,4,2016.0,0,0,1,0,0,1,The Australian Government provides funding for research through the Medical Research Future Fund (MRFF) and the National Health and Medical Research Council (NHMRC).,Unknown,Australia,0.04265402843601896,0.85,0.75,,0,2,Medium,0.8366666666666666
OECD,MEDICAL RESEARCH FUTURE FUND,Economic,Government,0.0,0.0,0.0,0.0,0.0,4,2016.0,0,0,1,0,0,1,The Australian Government provides funding for research through the Medical Research Future Fund (MRFF) and the National Health and Medical Research Council (NHMRC).,Unknown,Australia,0.04265402843601896,0.85,0.75,,0,2,Medium,0.8366666666666666
OECD,MEDICAL RESEARCH FUTURE FUND,Economic,Government,0.0,0.0,0.0,0.0,0.0,4,2016.0,0,0,1,0,0,1,The Australian Government provides funding for research through the Medical Research Future Fund (MRFF) and the National Health and Medical Research Council (NHMRC).,Unknown,Australia,0.04265402843601896,0.85,0.75,,0,2,Medium,0.8366666666666666
OECD,EUROPEAN HIGH PERFORMANCE COMPUTING JOINT UNDERTAKING (EuroHPC JU),Other,Labor,0.0,0.0,0.0,0.0,0.0,8,2019.0,0,0,0,0,1,0,"The European Union has launched the EuroHPC initiative that will permit the EU and participating countries to coordinate their efforts and share resources with the objective of deploying in Europe a world-class supercomputing infrastructure and a competitive innovation ecosystem in supercomputing technologies, applications and skills, including fostering (generative) AI innovation.",Unknown,European Union,0.5418641390205371,0.5,0.5,,3,-1,Medium,0.6811666666666667
OECD,AI4EU CONSORTIUM,Other,General Public,0.0,0.0,0.0,0.0,0.0,2,2019.0,0,0,0,0,1,0,"In January 2019, the AI4EU consortium was established to build the first European Artificial Intelligence On-Demand Platform and Ecosystem with the support of the European Commission under the H2020 programme.",Unknown,European Union,0.5418641390205371,0.5,0.5,,3,1,High,0.7456666666666666
OECD,AI4EU CONSORTIUM,Other,General Public,0.0,0.0,0.0,0.0,0.0,2,2019.0,0,0,0,0,1,0,"In January 2019, the AI4EU consortium was established to build the first European Artificial Intelligence On-Demand Platform and Ecosystem with the support of the European Commission under the H2020 programme.",Unknown,European Union,0.5418641390205371,0.5,0.5,,3,1,High,0.7456666666666666
OECD,NATIONAL CENTRE FOR COMPUTING EDUCATION,Other,"Education, Government",0.0,0.0,0.0,0.0,0.0,5,2018.0,0,0,0,0,1,0,The National Centre for Computing Education (NCCE) is a British government organisation that co-ordinates and develops computer science education across schools in England at a national level.,Unknown,United Kingdom,0.5418641390205371,0.5,0.5,,3,-1,Medium,0.7786666666666667
OECD,DATA SCIENCE INITIATIVE,Privacy,Education,0.0,0.0,0.0,0.0,0.0,3,2018.0,1,0,1,0,0,0,"The Council for Higher Education has established a program to support data science research within Israeli universities, including new research centers, an inter-university coordination mechanism, a dedicated fund within the Israel Science Foundation, and scholarship programs.",Unknown,Israel,0.09741969457609267,0.6,0.5,,4,-1,High,0.43866666666666676
OECD,PUBLIC-PRIVATE PARTNERSHIP ON DATA,Privacy,"Business, General Public",0.0,0.0,0.0,0.0,0.0,4,2014.0,1,0,1,0,0,1,Creation of a public-private partnership on Data to derive a strategy for coordinated R&D&I funding between industry and the European Commission on this topic.,Unknown,European Union,0.09741969457609267,0.6,0.5,,4,-1,Medium,0.49883333333333324
OECD,DIGITAL EUROPE PROGRAMME,Other,"Business, General Public",0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,0,1,0,"Digital Europe is the EU’s programme focused on building the strategic digital capacities of the EU and on facilitating the wide deployment of digital technologies, to be used by European citizens and businesses.",Unknown,European Union,0.5418641390205371,0.5,0.5,,3,-1,High,0.669
OECD,DIGITAL EUROPE PROGRAMME,Other,"Business, General Public",0.0,0.0,0.0,0.0,0.0,3,2019.0,0,0,0,0,1,0,"Digital Europe is the EU’s programme focused on building the strategic digital capacities of the EU and on facilitating the wide deployment of digital technologies, to be used by European citizens and businesses.",Unknown,European Union,0.5418641390205371,0.5,0.5,,3,-1,High,0.669
OECD,BIG DATA VALUE PPP,Privacy,General Public,0.0,0.0,0.0,0.0,0.0,4,2014.0,1,0,0,0,1,1,Public Private Partnership to support R&I in data analytics including AI.,Unknown,European Union,0.09741969457609267,0.6,0.5,,4,1,Medium,0.5275
OECD,DIGITAL INNOVATION HUBS,Other,"Business, General Public",0.0,0.0,0.0,0.0,0.0,3,2016.0,0,0,0,0,1,1,"Digital Innovation Hubs are helping organisations in the industry and public sector become more competitive regarding their business/production processes, products or services by using AI and other advanced digital technologies.",Unknown,European Union,0.5418641390205371,0.5,0.5,,3,-1,High,0.669
